outcome_row_id,school_uid,split,has_structure_context,has_major_group_7_high_medium,has_ctx24_context,has_goms_context,sample_GRADE_ALL,sample_GRADE_ALL_with_structure,sample_GRADE_SELECTIVITY,sample_GRADE_SELECTIVITY_with_structure,sample_EMPLOYMENT_HEALTH,sample_EMPLOYMENT_HEALTH_with_structure,sample_PROGRESSION_GRADSCHOOL,sample_PROGRESSION_GRADSCHOOL_with_structure,sample_JOINT_EMP_PROG,sample_JOINT_EMP_PROG_with_structure
OC2024_04050,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04051,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04052,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04053,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04054,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04055,SCH_27d295400b39,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04056,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04057,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04058,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04059,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_04060,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04061,SCH_27d295400b39,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04062,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04063,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04064,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04065,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04066,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04067,SCH_27d295400b39,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_04068,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04069,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04070,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04071,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04072,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04073,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04074,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04075,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04076,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04077,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04078,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04079,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04080,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04081,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04082,SCH_27d295400b39,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_04083,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04084,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04085,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04086,SCH_27d295400b39,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_04087,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04088,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04089,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04090,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04091,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04092,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04093,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04094,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04095,SCH_27d295400b39,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04096,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04097,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04098,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04099,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04100,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04101,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04102,SCH_27d295400b39,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_04103,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04104,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04105,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04106,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04107,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04108,SCH_27d295400b39,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_04109,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04110,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04111,SCH_27d295400b39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04112,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_04113,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04114,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04115,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04116,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04117,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04118,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04119,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04120,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04121,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_04122,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04123,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04124,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04125,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04126,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04127,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04128,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04129,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_04130,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04131,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04132,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04133,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04134,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04135,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04136,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04137,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04138,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04139,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04140,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04141,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04142,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04143,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04144,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04145,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04146,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04147,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04148,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04149,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04150,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04151,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04152,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04153,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04154,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04155,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04156,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04157,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04158,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04159,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04160,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04161,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04162,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04163,SCH_d7cf6b01676b,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_04164,SCH_d7cf6b01676b,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04165,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04166,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04167,SCH_d7cf6b01676b,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04168,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04169,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04170,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04171,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_04172,SCH_8cf2df39300d,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_04173,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04174,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04175,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04176,SCH_8cf2df39300d,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_04177,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04178,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04179,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04180,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_04181,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04182,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04183,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04184,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04185,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04186,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_04187,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04188,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04189,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04190,SCH_8cf2df39300d,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_04191,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_04192,SCH_8cf2df39300d,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
